,uuid,timestamp,gps_lat,gps_lon,gps_alt,file_size,width,height,s3_path,url
129214,8d942ae4518b96d3260571b977a023a3ff6b6081,2017-09-05 17:38:30,29.926811666666698,-95.7556433333333,437.0,6739665.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613937/DSC_1634_0d885772-6828-4ae5-ba24-abec2c049d1f.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613937/DSC_1634_0d885772-6828-4ae5-ba24-abec2c049d1f.jpg
129376,9db0741424824d5f0483da52aa69c942e640a5dc,2017-10-11 14:15:28,17.9812333333333,-67.0864533333333,385.0,7819117.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614081/A0001_AP_21e5f743-d485-49e8-9232-387645693723.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614081/A0001_AP_21e5f743-d485-49e8-9232-387645693723.jpg
131033,f2978189f5fa340162170e2f91e4569082e0bab8,2017-09-08 14:35:37,30.218315000000004,-93.9630766666667,309.0,17123004.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613899/DSC_4320_3d50c8cd-2443-455b-82c3-a0093deac981.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613899/DSC_4320_3d50c8cd-2443-455b-82c3-a0093deac981.jpg
132069,c3ad461530a64fd42b82eb55a66bbfc3edd3a0b2,2017-09-05 17:54:51,29.9200016666667,-95.7728466666667,402.0,6730132.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613937/DSC_1868_8d389d63-4e7e-4e5a-bc58-857e24873794.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613937/DSC_1868_8d389d63-4e7e-4e5a-bc58-857e24873794.jpg
132597,9cdf7a380ea940d8604e696afc33319f528439da,2017-09-13 17:11:50,26.1089767777778,-81.7651023611111,17.651,4594754.0,4000.0,3000.0,s3://ladi/Images/FEMA_CAP/9074/613731/DJI_0401_6cc91621-f9ec-49e5-944f-50b0edcaf8dd.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613731/DJI_0401_6cc91621-f9ec-49e5-944f-50b0edcaf8dd.jpg
133237,f955263ac66ad594532cc641e649943b494219f1,2017-09-08 13:19:41,30.056073333333302,-94.1160766666667,321.0,13860952.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613887/DSC_2116_7b53d12e-3bd0-4f36-8fc6-ef370b1d74d8.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613887/DSC_2116_7b53d12e-3bd0-4f36-8fc6-ef370b1d74d8.jpg
133418,c30813a8b45c0b9c1c209eddc53ef035cd631760,2017-09-07 11:30:54,29.1830033333333,-94.95824499999999,322.0,7094903.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9073/613947/DSC_2965_e1de21fe-f41e-434a-a0cb-a80b25c9c4c6.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613947/DSC_2965_e1de21fe-f41e-434a-a0cb-a80b25c9c4c6.jpg
133929,22e7ea364ad06ceb89aca1f31ea94cb7b46eca22,2017-09-05 18:07:38,29.9630666666667,-95.7777566666667,418.0,7450827.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613937/DSC_2052_fb1974f4-c3e2-457f-8117-4a97f22ada6a.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613937/DSC_2052_fb1974f4-c3e2-457f-8117-4a97f22ada6a.jpg
139118,eea9345681de950fedb8f8366edb1cd28d3a6404,2017-09-14 16:15:25,27.214991666666698,-82.3717866666667,309.0,4297879.0,3696.0,2448.0,s3://ladi/Images/FEMA_CAP/9074/613732/DSC_0665_1d3a5d0f-2386-40f2-9e25-7dcee07b0d8f.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613732/DSC_0665_1d3a5d0f-2386-40f2-9e25-7dcee07b0d8f.jpg
140956,9c9cec0e4b52427865d8d5ffa2b4b7df9398df1b,2017-09-08 18:55:25,27.772498333333303,-97.134165,319.0,12171159.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613928/DSC_0088_99486374-ba24-491e-9310-8307660299e2.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613928/DSC_0088_99486374-ba24-491e-9310-8307660299e2.jpg
140969,45e6435ae2dce61f59f03581623719e13e111418,2017-09-08 18:56:07,27.7576733333333,-97.1445433333333,320.0,9965674.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613928/DSC_0101_bca022da-2bfb-4052-8793-15c00edaaa64.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613928/DSC_0101_bca022da-2bfb-4052-8793-15c00edaaa64.jpg
141483,5950ac1439879d3f3b15d4f78e3f2c9476ed57b3,2017-09-08 13:29:34,30.2003766666667,-94.1047566666667,348.0,14553454.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613887/DSC_2263_cc4adc4a-8b93-4a1e-b0a9-3886f1e1b63c.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613887/DSC_2263_cc4adc4a-8b93-4a1e-b0a9-3886f1e1b63c.jpg
142143,b8e4d08f85e088f22266dd1ec798bbf0ee869247,2017-09-08 18:59:59,27.672746666666697,-97.2039,321.0,9681121.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613928/DSC_0193_49e0350c-1b56-4fdf-9a16-6b9b5fbb1f1b.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613928/DSC_0193_49e0350c-1b56-4fdf-9a16-6b9b5fbb1f1b.jpg
142606,1824788a91f8c05eda54ae24e55dd72957b33d71,2017-09-08 19:02:16,27.623478333333303,-97.23968,314.0,11724128.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613928/DSC_0247_145e3586-abb0-4129-bb7a-af357371e00b.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613928/DSC_0247_145e3586-abb0-4129-bb7a-af357371e00b.jpg
142706,52bde5c3af6dcd608453e23f89d27bf9531562f4,2017-10-08 10:17:26,18.332401666666698,-66.2408033333333,525.0,4724333.0,3600.0,2400.0,s3://ladi/Images/FEMA_CAP/9075/614060/A0087_AP_09ff3237-59ac-495f-98fb-59f3085fbdfa.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614060/A0087_AP_09ff3237-59ac-495f-98fb-59f3085fbdfa.jpg
143206,c262ec65bbb02c32e4de3a3b50042ff999d70494,2017-09-05 17:39:52,29.720843333333303,-95.26952666666669,488.0,13676406.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613938/DSC_0022_09100e4f-3b13-4657-9f67-0b10f4bbbfe3.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613938/DSC_0022_09100e4f-3b13-4657-9f67-0b10f4bbbfe3.jpg
143641,6af587713083e8fbcd7029ef287314b95e4ccdd0,2017-09-08 19:09:55,27.6308583333333,-97.2222266666667,283.0,9855015.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613928/DSC_0358_5ac3d1d1-01d2-4f9f-9dee-717cbd8f18fd.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613928/DSC_0358_5ac3d1d1-01d2-4f9f-9dee-717cbd8f18fd.jpg
144116,86c47fd0c3826bf2b66a55b02c66becebceea45d,2017-09-08 19:12:31,27.687445,-97.184335,285.0,12112213.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613928/DSC_0428_d230364d-375c-4484-ab9a-a59e0b45560e.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613928/DSC_0428_d230364d-375c-4484-ab9a-a59e0b45560e.jpg
144340,90c84982f2f9b7a36798fbdbbb98c7d5cf8fae04,2017-09-08 19:12:43,27.6919616666667,-97.1810416666667,297.0,10494080.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613928/DSC_0434_837e7ec7-d42e-401c-bdb7-457cb6ba1b9b.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613928/DSC_0434_837e7ec7-d42e-401c-bdb7-457cb6ba1b9b.jpg
145375,5dcef1885d53d1884809da7f7f6e94ab2f340841,2017-10-08 11:47:02,18.248801666666697,-66.2339916666667,911.0,4806178.0,3600.0,2400.0,s3://ladi/Images/FEMA_CAP/9075/614060/A0087_AP_f7b1bbc2-99cd-4158-b5d9-38765a49bdfa.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614060/A0087_AP_f7b1bbc2-99cd-4158-b5d9-38765a49bdfa.jpg
145508,e52ab9bc5050098f602e723076b48954c4fa2878,2017-09-08 13:33:12,30.0924233333333,-94.10538000000001,301.0,14822773.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613887/DSC_2327_2509a74d-8a2f-4db6-90c7-d57850d01e49.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613887/DSC_2327_2509a74d-8a2f-4db6-90c7-d57850d01e49.jpg
146350,f6dcfecb63d72a1af171a50669a59bb23ab9043c,2017-09-08 19:18:57,27.824711666666698,-97.08612,296.0,8908173.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613928/DSC_0628_73bac7ce-331f-4cfd-bb81-9ca54c1ecfac.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613928/DSC_0628_73bac7ce-331f-4cfd-bb81-9ca54c1ecfac.jpg
147582,f6c39d368de64acce232b951d54f4625f545a0ad,2017-09-08 19:29:22,27.82692,-97.07401,173.0,13719251.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613928/DSC_0752_ecdacaaf-6613-4cc6-913c-56cd9781a465.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613928/DSC_0752_ecdacaaf-6613-4cc6-913c-56cd9781a465.jpg
151489,df09a09095f0396564af23171a479c2bc18b399a,2017-09-08 19:36:50,27.668058333333303,-97.187815,958.0,12853452.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613928/DSC_1029_2961488b-5eab-45d8-b2e0-7bcd5924337a.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613928/DSC_1029_2961488b-5eab-45d8-b2e0-7bcd5924337a.jpg
152589,629f6f842f391d3429ae61fc593aecd2f9aab74e,2017-09-05 16:48:48,29.69335,-95.30341666666669,563.0,13429051.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613938/DSC_0701_80fd3447-4437-4280-89d4-f136ead4da40.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613938/DSC_0701_80fd3447-4437-4280-89d4-f136ead4da40.jpg
152817,64b711c16f36d8f25e118abff70aeee109bd34d6,2017-09-01 21:08:18,30.087236666666698,-94.17057333333331,440.0,10537854.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613549/DSC_0111_e3328ebe-5d83-4a66-8fc8-c61d526cc21a.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613549/DSC_0111_e3328ebe-5d83-4a66-8fc8-c61d526cc21a.jpg
153374,70448038dff026f73bed5f14b81c3107942f7a3c,2016-10-09 13:18:31,28.121016666666698,-80.6443483333333,470.0,8189758.0,4928.0,3264.0,s3://ladi/Images/FEMA_CAP/3042/291499/DSC_0177_39938563-1079-43dc-8ac8-b5920d8cbb30.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3042/291499/DSC_0177_39938563-1079-43dc-8ac8-b5920d8cbb30.jpg
153436,bb89bce3967600a2c3839bffbed550eaad6982f7,2017-10-08 13:16:32,18.0740916666667,-66.449185,694.0,7852773.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614061/A0142_AP_6c3af380-4b80-424d-bcc9-8b9678a54eab.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614061/A0142_AP_6c3af380-4b80-424d-bcc9-8b9678a54eab.jpg
155274,873400e73b3be121c17b7c000a2e71477a61781a,2017-09-08 15:07:47,30.107731666666698,-93.9326633333333,335.0,14865971.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613899/DSC_4858_6a764b0d-7b51-4bfe-8a8f-ce9588dd097c.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613899/DSC_4858_6a764b0d-7b51-4bfe-8a8f-ce9588dd097c.jpg
155373,ad1d760a1ce8764ff3bed001faa81d779b6717ec,2017-09-08 19:51:16,27.7135166666667,-97.14352,300.0,12813633.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613928/DSC_1387_cbd218dc-8d48-45b8-9d47-c77554674a22.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613928/DSC_1387_cbd218dc-8d48-45b8-9d47-c77554674a22.jpg
155562,ff74d59fa619e5e1affbade9a83416ad3922deda,2017-09-18 09:27:14,28.3498116666667,-80.8077066666667,339.0,10321555.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9074/613862/DSC_0899_024e9223-8ee8-4ce3-b31c-c85e2213ce41.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613862/DSC_0899_024e9223-8ee8-4ce3-b31c-c85e2213ce41.jpg
155563,97b65bf7306b37cadae23cfcfff70f6ffdffbb54,2017-09-18 09:27:17,28.3508733333333,-80.8083983333333,337.0,11333733.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9074/613862/DSC_0900_89af7504-8326-468c-a77c-90cb8c10f59e.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613862/DSC_0900_89af7504-8326-468c-a77c-90cb8c10f59e.jpg
156236,2b277b35bf8312e47830c9e65c2d4857498d7554,2016-10-09 13:41:36,28.228948333333303,-80.6099183333333,480.0,6986505.0,4928.0,3264.0,s3://ladi/Images/FEMA_CAP/3042/291499/DSC_0309_51283f74-13bc-49d7-bba2-87684bfaf7c5.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3042/291499/DSC_0309_51283f74-13bc-49d7-bba2-87684bfaf7c5.jpg
156566,45836846b9c063165e0e10dfbc74e40784c7fbf9,2017-10-08 12:52:38,18.47891,-67.10968000000001,780.0,9773681.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614063/A0086_AP_684c425e-02e5-49f9-8696-fd3141423825.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614063/A0086_AP_684c425e-02e5-49f9-8696-fd3141423825.jpg
156871,ec22dc6daa61c03796ee7c932c3b064fabbaaa90,2017-09-01 21:01:25,30.3422416666667,-93.7547316666667,338.0,9341476.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613547/DSC_0699_fb047616-b471-4c0c-84cb-b5f51e7690fb.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613547/DSC_0699_fb047616-b471-4c0c-84cb-b5f51e7690fb.jpg
157584,e66dd1e9852a9cfc17775774f85ad28826ce3c45,2017-09-10 15:28:17,29.87775,-95.51195,400.0,9062355.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9073/613824/DSC_1547_98d84103-f867-45e0-89f1-4d8a1ac99751.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613824/DSC_1547_98d84103-f867-45e0-89f1-4d8a1ac99751.jpg
157865,d2125f0fc2ed584375ac21f165577695f9a449c8,2017-09-10 09:45:53,30.0846916666667,-93.966365,362.0,14058350.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613809/DSC_8259_b7da0c1d-dfa6-48cc-9736-9452e0101461.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613809/DSC_8259_b7da0c1d-dfa6-48cc-9736-9452e0101461.jpg
158064,10e2965afcdbc43168ab867846f75386ff6c2b33,2016-10-09 14:01:05,28.20305,-80.5869733333333,489.0,7940971.0,4928.0,3264.0,s3://ladi/Images/FEMA_CAP/3042/291499/DSC_0433_f7ce4632-6bed-4b49-bf95-e54174c9f0fe.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3042/291499/DSC_0433_f7ce4632-6bed-4b49-bf95-e54174c9f0fe.jpg
158374,3c5677f2252fa56fbbdddf03a3359118a92de2d4,2017-10-11 09:31:53,18.2695388888889,-66.7165805555556,1009.0,3493471.0,4608.0,3456.0,s3://ladi/Images/FEMA_CAP/9075/614088/A0074_V__4ac0a651-54bf-4043-8020-8b0113ba60fd.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614088/A0074_V__4ac0a651-54bf-4043-8020-8b0113ba60fd.jpg
158419,c83018a1e0cfae426e20c613f67d8ea2982bc5c5,2017-09-08 20:05:39,27.7858116666667,-97.0813866666667,309.0,10800708.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613928/DSC_1702_39a8ccbc-27d2-4aaa-ba2e-03e4ca3abf62.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613928/DSC_1702_39a8ccbc-27d2-4aaa-ba2e-03e4ca3abf62.jpg
158772,b927e75b4eacfa89c210adf5206e06a56f4be844,2017-10-11 09:32:03,18.2658416666667,-66.7202277777778,1001.0,3503638.0,4608.0,3456.0,s3://ladi/Images/FEMA_CAP/9075/614088/A0074_V__51a8b4e9-b234-4f48-bd6e-e222a70c0edf.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614088/A0074_V__51a8b4e9-b234-4f48-bd6e-e222a70c0edf.jpg
158921,fa0eb97f89a893d7785ce16ea4cef24069924fb1,2017-09-08 20:08:10,27.731695000000002,-97.11994,286.0,9432587.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613928/DSC_1771_32546c5d-72e8-448f-9475-f28ba9f2405c.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613928/DSC_1771_32546c5d-72e8-448f-9475-f28ba9f2405c.jpg
158959,2ac6f1df52591358bb879a17eee47daf3127b3b0,2017-09-01 21:01:44,30.3504833333333,-93.75247,336.0,8092317.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613547/DSC_0732_7b76d223-70cd-482d-a642-bd71a0a9f11f.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613547/DSC_0732_7b76d223-70cd-482d-a642-bd71a0a9f11f.jpg
158968,aa20a4b8abdeb69b014d5241e1ba20839f289dbb,2017-09-05 15:53:02,29.833745,-95.3360816666667,531.0,13980440.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613938/DSC_0135_02d86e3f-8ecc-43cb-bf31-0b8fbb811a7b.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613938/DSC_0135_02d86e3f-8ecc-43cb-bf31-0b8fbb811a7b.jpg
159203,eb9e2e52261b9d8791e07bd819b7d379a6a32d5b,2017-10-09 11:59:40,18.4322083333333,-65.82907,256.0,6867547.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614064/A0008_AP_0a242c2f-eadc-4657-b895-af8a3358092e.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614064/A0008_AP_0a242c2f-eadc-4657-b895-af8a3358092e.jpg
159389,2f1628c1289a34f7609c48b166a0784e0cf94d91,2017-09-08 20:09:28,27.704646666666697,-97.139495,290.0,9362328.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613928/DSC_1811_673b0134-d3cb-49ba-a2c3-a780a565144e.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613928/DSC_1811_673b0134-d3cb-49ba-a2c3-a780a565144e.jpg
159621,9986d1df6721011218f91c3e355e3eb723c15b46,2017-10-09 11:23:17,18.3499316666667,-65.8552716666667,355.0,7418368.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614064/A0008_AP_3167fa4e-9aa2-4c59-bf42-a0c0ea680b1e.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614064/A0008_AP_3167fa4e-9aa2-4c59-bf42-a0c0ea680b1e.jpg
160145,dad3f6201c6aef233747337212ebc7b82025d544,2016-10-09 14:50:19,28.12095,-80.738445,457.0,6768615.0,4928.0,3264.0,s3://ladi/Images/FEMA_CAP/3042/291499/DSC_0573_f9f86ae2-be75-4dde-a9ba-abc882234633.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3042/291499/DSC_0573_f9f86ae2-be75-4dde-a9ba-abc882234633.jpg
160367,a76540bffeeca8fd03197c8953f00b16d130b616,2017-10-09 11:30:03,18.3670783333333,-65.7600133333333,421.0,7458015.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614064/A0008_AP_574a2dba-f126-4ccb-950c-42847fcee1d8.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614064/A0008_AP_574a2dba-f126-4ccb-950c-42847fcee1d8.jpg
160750,7f6dcbf91755df76df9c7212e8da6294d46f44f6,2016-10-09 12:28:23,28.076715000000004,-80.72461,457.0,6523446.0,4928.0,3264.0,s3://ladi/Images/FEMA_CAP/3042/291499/DSC_9855_216f2003-bf37-49bd-b937-aa28e1ec8fff.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3042/291499/DSC_9855_216f2003-bf37-49bd-b937-aa28e1ec8fff.jpg
160998,e8f5c22b86079d0adc62d95687639626bada9f25,2017-10-09 11:20:15,18.342263333333303,-65.9310966666667,431.0,7569274.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614064/A0008_AP_8695c4d9-cb0e-458e-99a3-8124b30ddadc.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614064/A0008_AP_8695c4d9-cb0e-458e-99a3-8124b30ddadc.jpg
161210,044be60eb2ab9fdae33ab76fe90b31bfae1febaf,2017-09-08 20:20:58,27.5889183333333,-97.2095783333333,289.0,11880326.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613928/DSC_2036_0ea9c805-28aa-484c-b83b-77ad99707529.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613928/DSC_2036_0ea9c805-28aa-484c-b83b-77ad99707529.jpg
163904,0b5d92c3d0502137362298684b44ff33ea25d466,2017-09-08 20:29:52,27.777868333333302,-97.0756866666667,287.0,10355109.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613928/DSC_2315_407dff93-ef24-4353-a5e3-870cfcd47536.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613928/DSC_2315_407dff93-ef24-4353-a5e3-870cfcd47536.jpg
164386,5d2649be7ae3009bd7a9ba1e97eb20982230e649,2017-09-01 21:43:43,30.078805,-94.0843466666667,391.0,10333668.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613549/DSC_0585_0642803c-24bd-4b67-b306-f38662decf9e.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613549/DSC_0585_0642803c-24bd-4b67-b306-f38662decf9e.jpg
164792,3f7a1d5fe0812a0892d316126d2efcef80fd6794,2017-09-10 15:32:58,29.9965566666667,-95.5058416666667,404.0,9496174.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9073/613824/DSC_1598_72313759-0017-48bb-ada4-80d16017ac0c.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613824/DSC_1598_72313759-0017-48bb-ada4-80d16017ac0c.jpg
166736,51466da7e4ceb697d238293b1e281869ae2be566,2017-10-09 11:47:34,18.44944,-66.186775,267.0,7638735.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614066/A0007_AP_8787aa4c-2635-4e9c-a85c-c6f918317e6e.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614066/A0007_AP_8787aa4c-2635-4e9c-a85c-c6f918317e6e.jpg
166755,4c827bde0e98b3b368330f1e91bdbbe5dd487e3f,2017-10-09 10:40:43,18.3624,-66.1777833333333,324.0,7444195.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614066/A0007_AP_8d77dfb3-38fb-4594-a581-0435df5c8c02.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614066/A0007_AP_8d77dfb3-38fb-4594-a581-0435df5c8c02.jpg
166817,f73f5eb94cc5a1ce7c06d5a7bf04037ffc0cdcd0,2017-10-11 09:19:18,18.269215,-66.7012133333333,648.0,7461028.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614089/A0074_AP_17e2a850-db28-4592-9b6c-32266068fd85.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614089/A0074_AP_17e2a850-db28-4592-9b6c-32266068fd85.jpg
167344,e492ecd6e0dec028890435854df311d1e2f012f9,2017-09-05 15:25:33,30.2793866666667,-93.7603716666667,343.0,4549052.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9073/613931/010_0337_2a023e16-21f8-4fe9-abbc-8644219dabce.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613931/010_0337_2a023e16-21f8-4fe9-abbc-8644219dabce.jpg
168057,ec2df1373cba357c5c2243d9a6ab3c15c937aaf9,2017-09-14 16:49:09,26.4552133333333,-81.7948333333333,355.0,7435196.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9074/613734/ALW_3675_7cfa7a61-c293-46cc-a8a3-37318095c146.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9074/613734/ALW_3675_7cfa7a61-c293-46cc-a8a3-37318095c146.jpg
168092,6b09b0c9e118143bdc002f5f1de449c2f2becd68,2017-10-11 12:35:40,18.32682,-66.7025616666667,737.0,7608994.0,4496.0,3000.0,s3://ladi/Images/FEMA_CAP/9075/614089/A0074_AP_3c92b795-f4a6-4c74-a8e3-8f6aa93f2543.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9075/614089/A0074_AP_3c92b795-f4a6-4c74-a8e3-8f6aa93f2543.jpg
168874,701d27f691997af2fa2b39e3a4fdbaa24c29daa4,2016-10-09 14:59:07,28.51295,-80.7402866666667,347.0,5562182.0,4288.0,2848.0,s3://ladi/Images/FEMA_CAP/3042/291501/DSC_0189_91bd0b50-4574-43dd-9f4a-dc2a59344b52.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/3042/291501/DSC_0189_91bd0b50-4574-43dd-9f4a-dc2a59344b52.jpg
169989,c0f41662a34b3733370fead3324b27a1117289a6,2017-09-08 14:24:51,30.215998333333303,-94.0582216666667,336.0,14369147.0,6000.0,4000.0,s3://ladi/Images/FEMA_CAP/9073/613887/DSC_3110_4f06a122-8478-4949-a4c5-c067a312a9d3.jpg,https://ladi.s3-us-west-2.amazonaws.com/Images/FEMA_CAP/9073/613887/DSC_3110_4f06a122-8478-4949-a4c5-c067a312a9d3.jpg
